"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"64","@INCIndia even termites won't be able to save ur corrupt leaders https://t.co/xOc5xdnaYH #SurgicalStrikeonBlackMoney #ModiFightsCorruption",FALSE,0,"INCIndia",2016-11-13 11:39:01,FALSE,NA,"797765708327321600","1153045459","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmolAprasadi",0,FALSE,FALSE,NA,NA
"65","RT @vikasbha: BiggBoss10 host @BeingSalmanKhan salutes PM @narendramodi for #DeMonetisation. Says it's big #SurgicalStrikeonBlackMoney http…",FALSE,0,NA,2016-11-13 11:37:17,FALSE,NA,"797765273109598208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devotee_sultan",163,TRUE,FALSE,NA,NA
"66","@ANI_news This crook has suffered so much from #SurgicalStrikeonBlackMoney that he's coming out again n again2 whine https://t.co/2YONHiUwmP",FALSE,3,"ANI_news",2016-11-13 11:36:46,FALSE,"797764076390580225","797765144180883456","355989081","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rashmi21044",3,FALSE,FALSE,NA,NA
"67","RT @vikasbha: BiggBoss10 host @BeingSalmanKhan salutes PM @narendramodi for #DeMonetisation. Says it's big #SurgicalStrikeonBlackMoney http…",FALSE,0,NA,2016-11-13 11:36:20,FALSE,NA,"797765033283506177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ebeen_m",163,TRUE,FALSE,NA,NA
"68","RT @myvotetoday: Besides politicians, Dawood who funds ISI activities in India, has real estate holdings. Will #SurgicalStrikeonBlackMoney…",FALSE,0,NA,2016-11-13 11:36:09,FALSE,NA,"797764988593016832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrzjrz28",2,TRUE,FALSE,NA,NA
"69","PM @narendramodi <U+091C><U+0940>  50 <U+0926><U+093F><U+0928> <U+0915><U+0940> <U+0907><U+0938> <U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0932><U+0921><U+093C><U+093E><U+0908> <U+092E><U+0947><U+0902> <U+0939><U+092E> <U+0906><U+092A><U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0916><U+0921><U+093C><U+0947> <U+0939><U+0948><U+0964> #SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 11:35:37,FALSE,NA,"797764853691609089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_PushkaR_",0,FALSE,FALSE,NA,NA
"70","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:35:35,FALSE,NA,"797764846947213312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","highlycritical1",138,TRUE,FALSE,NA,NA
"71","Besides politicians, Dawood who funds ISI activities in India, has real estate holdings. Will… https://t.co/TDv1gV4BTv",FALSE,8,"myvotetoday",2016-11-13 11:35:21,TRUE,"797751788833079296","797764784686972928","3683007026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myvotetoday",2,FALSE,FALSE,NA,NA
"72","RT @anuptweetz: Modi now a certified &amp; successful surgical strike specialist #ModiFightsCorruption
#SurgicalStrikeonBlackMoney
#<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>…",FALSE,0,NA,2016-11-13 11:35:09,FALSE,NA,"797764734892195840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shilpa2505",3,TRUE,FALSE,NA,NA
"73","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:35:09,FALSE,NA,"797764734485348352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NawalKamboj",138,TRUE,FALSE,NA,NA
"74","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:35:04,FALSE,NA,"797764713119481857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csjahgirdaar",138,TRUE,FALSE,NA,NA
"75","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:35:01,FALSE,NA,"797764702336090112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cccphunter40001",138,TRUE,FALSE,NA,NA
"76","This moron forgot that he himself a descendant of Tughlak.Most hit by #SurgicalStrikeonBlackMoney is Congress family https://t.co/fDdSjX3tvC",FALSE,1,NA,2016-11-13 11:34:48,FALSE,NA,"797764648170713088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gopalkeshri",1,FALSE,FALSE,NA,NA
"77","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:34:20,FALSE,NA,"797764528872312832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogen198",138,TRUE,FALSE,NA,NA
"78","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:34:19,FALSE,NA,"797764526363918336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madhu22806963",138,TRUE,FALSE,NA,NA
"79","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:34:13,FALSE,NA,"797764501311393792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AB_BJP",138,TRUE,FALSE,NA,NA
"80","@TheRahulMahajan @VictoryForNamo #SurgicalStrikeonBlackMoney 
#SwachhBharat",FALSE,0,"TheRahulMahajan",2016-11-13 11:33:42,FALSE,"797739478269902848","797764369811722241","1025796991","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dharmvirjangra9",0,FALSE,FALSE,NA,NA
"81","RT @bhupendrachaube: Delhi airport must be the only airport in the world today where ATM machine has no cash. #SurgicalStrikeonBlackMoney h…",FALSE,0,NA,2016-11-13 11:32:56,FALSE,NA,"797764177381048320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Backman73Jp",74,TRUE,FALSE,NA,NA
"82","RT @SirJadeja: Do You Support Prime Minister Modi's #SurgicalStrikeonBlackMoney?

RT -Yes
Fav -No

#BlackMoney #CORRUPTION #CurrencyBan Rs…",FALSE,0,NA,2016-11-13 11:32:26,FALSE,NA,"797764050364993536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abinash1323944",6205,TRUE,FALSE,NA,NA
"83","#bhakts thinking who standing in queue in front of bank are same ppl who stood for #JioSim, iphne #SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 11:31:56,FALSE,NA,"797763926092054529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pradeeph",0,FALSE,FALSE,NA,NA
"84","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:31:51,FALSE,NA,"797763904239706113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinujpr",138,TRUE,FALSE,NA,NA
"85","RT @szarabi: Entire hall on its feet in Goa. PM takes on critics of #SurgicalStrikeonBlackMoney and how! Seeks 50 days to overturn legacy o…",FALSE,0,NA,2016-11-13 11:31:28,FALSE,NA,"797763807946780672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnagK",7,TRUE,FALSE,NA,NA
"86","RT @szarabi: Entire hall on its feet in Goa. PM takes on critics of #SurgicalStrikeonBlackMoney and how! Seeks 50 days to overturn legacy o…",FALSE,0,NA,2016-11-13 11:30:13,FALSE,NA,"797763492803739648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rvdilip",7,TRUE,FALSE,NA,NA
"87","Someone has well said,""Kuch Paane Ke Liye Kuch Khona Padta Hai!"" @narendramodi @virendersehwag @KapilSharmaK9… https://t.co/UQvGHWDmz3",FALSE,0,NA,2016-11-13 11:29:52,TRUE,NA,"797763408217198596",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChhitizGupta",0,FALSE,FALSE,NA,NA
"88","RT @munna_singh1: @sudhirchaudhary 
@sardanarohit 

<U+091A><U+0932><U+094B> <U+0939><U+092E> <U+0938><U+092C> <U+092E><U+093F><U+0932><U+0915><U+0930>  #SurgicalStrikeonBlackMoney 
<U+0938><U+092B><U+0932> <U+092C><U+0928><U+093E><U+090F><U+0902>..|| <U+0926><U+0947><U+0936> <U+0915><U+094B> <U+0906><U+0917><U+0947> <U+0932><U+0947> <U+091C><U+093E><U+090F><U+0902>...|| htt…",FALSE,0,NA,2016-11-13 11:29:38,FALSE,NA,"797763347756253185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","priya_rathore_",1,TRUE,FALSE,NA,NA
"89","Modi warns: This is just the beginning. Watch out for more #SurgicalStrikeonBlackMoney.
Fhir na kehna warn nahi kiya
https://t.co/cMM3i3tMmJ",FALSE,0,NA,2016-11-13 11:29:26,FALSE,NA,"797763296975691776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","s_bhan",0,FALSE,FALSE,NA,NA
"90","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:29:02,FALSE,NA,"797763196916563969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChibSingh",138,TRUE,FALSE,NA,NA
"91","Ban on currency notes will not end d black money.. Y not eradicate d source of it??  #CashRush #cashchaos #SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 11:28:57,FALSE,NA,"797763176393621504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweeter_vikram",0,FALSE,FALSE,NA,NA
"92","RT @szarabi: Entire hall on its feet in Goa. PM takes on critics of #SurgicalStrikeonBlackMoney and how! Seeks 50 days to overturn legacy o…",FALSE,0,NA,2016-11-13 11:28:48,FALSE,NA,"797763139798499328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","priyankar_",7,TRUE,FALSE,NA,NA
"93","RT @bhupendrachaube: Delhi airport must be the only airport in the world today where ATM machine has no cash. #SurgicalStrikeonBlackMoney h…",FALSE,0,NA,2016-11-13 11:28:45,FALSE,NA,"797763124401029121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","docchiru",74,TRUE,FALSE,NA,NA
"94","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:28:21,FALSE,NA,"797763025285435392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YOGESHDAVE2012",138,TRUE,FALSE,NA,NA
"95","RT @szarabi: Entire hall on its feet in Goa. PM takes on critics of #SurgicalStrikeonBlackMoney and how! Seeks 50 days to overturn legacy o…",FALSE,0,NA,2016-11-13 11:28:03,FALSE,NA,"797762947787395073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BTVI",7,TRUE,FALSE,NA,NA
"96","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:26:39,FALSE,NA,"797762596137009152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gdchh",138,TRUE,FALSE,NA,NA
"97","#DeMonetisation  #IndiaFightsCorruption  #SurgicalStrikeonBlackMoney #ModiFightsCorruption https://t.co/Q5CMbiMMAe",FALSE,0,NA,2016-11-13 11:25:14,FALSE,NA,"797762240908705792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SbSdesi",0,FALSE,FALSE,NA,NA
"98","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:24:54,FALSE,NA,"797762157714644992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chakmakmeaag",138,TRUE,FALSE,NA,NA
"99","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:24:35,FALSE,NA,"797762078131916800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JainLime",138,TRUE,FALSE,NA,NA
"100","RT @AshiQuotes: MP police caught illegal cash worth <U+20B9>4Cr at MH-MP border. Kudos Modi Govt for #SurgicalStrikeonBlackMoney , whole system is…",FALSE,0,NA,2016-11-13 11:24:29,FALSE,NA,"797762052576022528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anshusurya8052",270,TRUE,FALSE,NA,NA
"101","RT @bhupendrachaube: Delhi airport must be the only airport in the world today where ATM machine has no cash. #SurgicalStrikeonBlackMoney h…",FALSE,0,NA,2016-11-13 11:23:44,FALSE,NA,"797761861873795072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anupampandeyap",74,TRUE,FALSE,NA,NA
"102","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:23:30,FALSE,NA,"797761803015090176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","maheshjaiswal36",138,TRUE,FALSE,NA,NA
"103","@RandeepHooda sir Modiji hvnt jst did #SurgicalStrikeonBlackMoney bt hv also stopd mny anti-social acts<U+270C><U+FE0F>.Do u agree?#IndiaFightsCorruption",FALSE,0,"RandeepHooda",2016-11-13 11:23:16,FALSE,"797761436504104961","797761747151032320","66092787","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DilSeIndianKP",0,FALSE,FALSE,NA,NA
"104","RT @vikasbha: BiggBoss10 host @BeingSalmanKhan salutes PM @narendramodi for #DeMonetisation. Says it's big #SurgicalStrikeonBlackMoney http…",FALSE,0,NA,2016-11-13 11:22:53,FALSE,NA,"797761648849276928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skfrocks",163,TRUE,FALSE,NA,NA
"105","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:22:31,FALSE,NA,"797761558239657984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohapatrasachi1",138,TRUE,FALSE,NA,NA
"106","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:22:14,FALSE,NA,"797761486751809536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kumarkm53",138,TRUE,FALSE,NA,NA
"107","RT @anuptweetz: Modi now a certified &amp; successful surgical strike specialist #ModiFightsCorruption
#SurgicalStrikeonBlackMoney
#<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>…",FALSE,0,NA,2016-11-13 11:21:46,FALSE,NA,"797761368174817280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anuptweetz",3,TRUE,FALSE,NA,NA
"108","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:21:08,FALSE,NA,"797761210359812100",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","servicemmobile9",138,TRUE,FALSE,NA,NA
"109","RT @hemant_patel_ca: #SurgicalStrikeonBlackMoney #PatrikaKeynoteLucknow #Demonetisation Chemotherapy is painful, no doubt, but necessary fo…",FALSE,0,NA,2016-11-13 11:20:18,FALSE,NA,"797761000673947648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thalavikram1",2,TRUE,FALSE,NA,NA
"110","Which of these politicians seem
to be personally most affected
by the #DeMonetisation and/or #SurgicalStrikeonBlackMoney?",FALSE,14,NA,2016-11-13 11:20:10,FALSE,NA,"797760966658138113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MVT_JustForFun",13,FALSE,FALSE,NA,NA
"111","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:19:06,FALSE,NA,"797760695303421952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meenaidu",138,TRUE,FALSE,NA,NA
"112","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:18:02,FALSE,NA,"797760430357647360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","upma23",138,TRUE,FALSE,NA,NA
"113","RT @vikasbha: BiggBoss10 host @BeingSalmanKhan salutes PM @narendramodi for #DeMonetisation. Says it's big #SurgicalStrikeonBlackMoney http…",FALSE,0,NA,2016-11-13 11:17:04,FALSE,NA,"797760184408018944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Being_Deep1",163,TRUE,FALSE,NA,NA
"114","Modiji mimics #SurgicalStrikeonBlackMoney hit ppl pretending to be happy  ""Marotichya bembitla gaar vaara"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Nagpur https://t.co/snwMJMg1RR",FALSE,0,"RajeshKelkar",2016-11-13 11:16:33,FALSE,"796934134320939008","797760054657241088","94834074","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RajeshKelkar",0,FALSE,FALSE,NA,NA
"115","RT @SirJadeja: Do You Support Prime Minister Modi's #SurgicalStrikeonBlackMoney?

RT -Yes
Fav -No

#BlackMoney #CORRUPTION #CurrencyBan Rs…",FALSE,0,NA,2016-11-13 11:15:47,FALSE,NA,"797759860582383617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2lovekush",6205,TRUE,FALSE,NA,NA
"116","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:13:52,FALSE,NA,"797759380452032513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reeteshrathore",138,TRUE,FALSE,NA,NA
"117","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:13:47,FALSE,NA,"797759358230818816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sbnIndia",138,TRUE,FALSE,NA,NA
"118","RT @abhijeetsinger: <U+0928><U+094B><U+091F> <U+0915><U+0947> <U+092C><U+0926><U+0932><U+0947> <U+0935><U+094B><U+091F>, <U+0926><U+0947><U+0936><U+0926><U+094D><U+0930><U+094B><U+0939><U+0940> <U+0928><U+0947><U+0924><U+093E><U+0913><U+0902> <U+0915><U+094B> <U+0906><U+091C> <U+0938><U+092C><U+0938><U+0947> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+091A><U+094B><U+091F> <U+0932><U+0917><U+0940> <U+0939><U+0948>  #<U+092E><U+094B><U+0926><U+0940><U+091C><U+0940> <U+0915><U+0947> #SurgicalStrikeOnBlackMoney  <U+0938><U+0947> .. #<U+0927><U+0928><U+094D><U+092F><U+0935><U+093E><U+0926>_…",FALSE,0,NA,2016-11-13 11:13:13,FALSE,NA,"797759217218289666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ExclusiveVarma",364,TRUE,FALSE,NA,NA
"119","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 11:12:38,FALSE,NA,"797759071407390720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkhilaPadhi",138,TRUE,FALSE,NA,NA
